Code client;Nom client;adresse livraison;Latitude;Longitude
200819;EPDSAE - AME DE L'EPDSAE;1 BIS RUE LALO, 59130 LAMBERSART;50,6575836;3,0347378
4116;AU FEU DE BOIS LAMBERSART;ZA LES CONQUERANTS, 59130 LAMBERSART;50,6573446;3,0201397
4664;CAP DES TERRITOIRES HAUTS DE FRANCE;11 RUE THIERS, 59350 ST ANDRE LEZ LILLE;50,6569053;3,0528899
95060;DELETRE ETS SARL;ROUTE DE LUMBRES, 62380 CLETY;50,6542306;2,1777925
2338;N.V.S NEGO VENTES SERVICES SAS;27 RUE GEORGES CLEMENCEAU, 59110 LA MADELEINE;50,6535548;3,0668374
2385;L'AUBERGE DE WISMES - SAND CATTOEN LJ;3 CHEMIN DE MERCK, 62380 WISMES;50,6533027;2,0732201
4701;PRODUCTIONS DU JARDIN;RUE DU CHÂTEAU D'ISENGHIEN, 59160 LOMME;50,6532867;2,9851715
4514;CAP DES TERRITOIRES HAUTS DE FRANCE;1 RUE DU CHEMIN NOIR, 59160 LOMME;50,6523652;3,0016401
30077;GASTRONOR;ZI DE LA HOUSSOYE, 59930 LA CHAPELLE D ARMENTIERES;50,6522048;2,9025861
4490;MOUSSE ET TANIN;196 RUE DU BOURG, 59130 LAMBERSART;50,6515787;3,0294158
4616;VITALREST EHPAD LA ROSE MAY;RUE JULES BOET, 59700 MARCQ EN BAROEUL;50,6509558;3,0948343
59964;MEURIN JOSE CAFE;10 CONTOUR DE L'EGLISE, 59189 THIENNES;50,650925;2,4655819
4175;CHA'VIN;400 AVENUE HENRI MORY, 62830 SAMER;50,6493101;1,7337746
2432;ATOUTIME - GAMM VERT ESTAIRES 19;RUE JACQUEMINEMARS, 59940 ESTAIRES;50,6484383;2,7042255
3984;CAP DES TERRITOIRES HAUTS DE FRANCE;780 AVENUE DE DUNKERQUE, 59160 LOMME;50,6473712;2,9964221
3999;CAP DES TERRITOIRES HAUTS DE FRANCE;796 AVENUE DE DUNKERQUE, 59160 LOMME;50,6470625;2,9923416
4166;CAP DES TERRITOIRES HAUTS DE FRANCE;794 AVENUE DE DUNKERQUE, 59160 LOMME;50,6465353;2,9945286
4025;L'OLIVIER;104 AVENUE DE LA REPUBLIQUE, 59110 LA MADELEINE;50,6457912;3,0756776
4004;LE ROMARIN;104 AVENUE DE LA REPUBLIQUE, 59110 LA MADELEINE;50,6457912;3,0756776
1673;CONSEIL DEPARTEMENTAL DU PAS DE CALAIS;1 RUE DE LA SOURCE, 62360 CONDETTE;50,6456535;1,6115017
4663;CAP DES TERRITOIRES HAUTS DE FRANCE;4 RUE DU PODIUM, 59650 VILLENEUVE D'ASCQ;50,6456005;3,1383814
1123;LES SERRES DU BOIS - SARL DAVID DELRUE;13 RUE DU BOIS, 62240 SENLECQUES;50,644984;1,9349068
789;FRITERIE BERTRAND - CATTOEN BERTRAND;CHAUSSEE BRUNEHAUT, 62560 THIEMBRONNE;50,6445938;2,0271052
61469;BAUDEQUIN ALIMENTATION;34 RUE PRINCIPALE, 62120 AIRE SUR LA LYS;50,6428843;2,3730392
54020;BAUDEQUIN CHRISTOPHE CAFE;34 RUE PRINCIPALE, 62120 AIRE SUR LA LYS;50,6428843;2,3730392
3888;CHATEAU DE MOULIN LE COMTE;44 RUE PRINCIPALE, 62120 AIRE SUR LA LYS;50,6428843;2,3730392
4409;LA CREPERIE DE LILLE;64 RUE DE GAND, 59000 LILLE;50,6428479;3,0669915
4581;LEOCORNO VILLENEUVE;4 AVENUE DE LA MARQUE, 59650 VILLENEUVE D'ASCQ;50,6423426;3,1461262
98170;ALLAN ETS;26 QUAI DES ANGLAIS, 59660 MERVILLE;50,6420499;2,6418263
3912;LE CERISIER;14 AVENUE DU PEUPLE BELGE, 59000 LILLE;50,6420348;3,0642501
2591;CENTRE HOSPITALIER D'AIRE SUR LA LYS;RUE DU FORT GASSION, 62120 AIRE SUR LA LYS;50,6417825;2,3978171
2588;CENTRE HOSPITALIER D'AIRE SUR LA LYS;QUAI DES BATELIERS, 62120 AIRE SUR LA LYS;50,6417498;2,4003853
2589;CENTRE HOSPITALIER D'AIRE SUR LA LYS;BOULEVARD DE GAULLE, 62120 AIRE SUR LA LYS;50,641177;2,4023572
3877;LA TABLE DES JARDINS;480 RUE DE LA GUENNERIE, 59280 BOIS GRENIER;50,6407932;2,8637889
3997;CAP DES TERRITOIRES HAUTS DE FRANCE;33 PLACE BEAULIEU, 59160 LOMME;50,6407191;2,9917732
3417;LA FABRIK DU BIZARRE;PLACE BEAULIEU, 59160 LOMME;50,6405797;2,9918241
4141;CAP DES TERRITOIRES HAUTS DE FRANCE;343 AVENUE DE DUNKERQUE, 59160 LOMME;50,6405514;3,0186423
4706;CAP DES TERRITOIRES HAUTS DE FRANCE;343 AVENUE DE DUNKERQUE, 59160 LOMME;50,6405514;3,0186423
853080;CCI DE REGION HAUTS DE FRANCE;299 BD DE LEEDS, 59777 EURALILLE;50,6401048;3,0751085
62000;BEDAGUE COMITE SOCIAL ET ECONOMIQUE;22 RUE DE LILLE, 62120 AIRE SUR LA LYS;50,6400186;2,4084209
69221;ECHANTILLON GRATUITE DIRECTION;22 RUE DE LILLE, 62120 AIRE SUR LA LYS;50,6400186;2,4084209
999515;ECHANTILLONS ARTHUR GARBE;22 RUE DE LILLE, 62120 AIRE SUR LA LYS;50,6400186;2,4084209
999504;ECHANTILLONS FABIEN MOREELS;22 RUE DE LILLE, 62120 AIRE SUR LA LYS;50,6400186;2,4084209
999505;ECHANTILLONS GEORGES RICART;22 RUE DE LILLE, 62120 AIRE SUR LA LYS;50,6400186;2,4084209
999509;ECHANTILLONS HENRI LOMBART;22 RUE DE LILLE, 62120 AIRE SUR LA LYS;50,6400186;2,4084209
999517;ECHANTILLONS PHILIPPE MARSILLE;22 RUE DE LILLE, 62120 AIRE SUR LA LYS;50,6400186;2,4084209
999516;ECHANTILLONS VALERIE LEGRIN;22 RUE DE LILLE, 62120 AIRE SUR LA LYS;50,6400186;2,4084209
700100;BRASSERIE BEDAGUE;RUE DE LILLE, 62120 AIRE SUR LA LYS;50,6400186;2,4084209
201123;CENTRE SOCIO CULTUREL INTERGENERATIONNEL;RUE DU DOYEN, 62120 AIRE SUR LA LYS;50,6397561;2,3959121
2913;EPDSAE MEF FLANDRE INTERIEURE;358 AVENUE DE DUNKERQUE, 59130 LAMBERSART;50,6397269;3,0196981
1848;FAMILLE OURS;6 PLACE SAINT PIERRE, 62120 AIRE SUR LA LYS;50,6397115;2,3996983
1889;SUPERMARCHE MATCH;19 AVENUE DE LA ROTONDE, 59160 LOMME;50,6396719;3,0011458
4259;CAP DES TERRITOIRES HAUTS DE FRANCE;132 RUE JEAN JAURES, 59160 LOMME;50,6396219;3,0158956
3892;CAP DES TERRITOIRES HAUTS DE FRANCE;72 AVENUE DE LA REPUBLIQUE, 59160 LOMME;50,639453;3,0115142
4261;WILLART HOVINE;52 RUE D'AIRE, 59660 MERVILLE;50,6392763;2,6105068
4585;LE SAINT HUBERT;1-8 PLACE SAINT HUBERT, 59000 LILLE;50,6389918;3,0707134
1684;CAMPING DU CHATEAU;32 RUE DU MOULIN, 62120 MAMETZ;50,6388959;2,3267388
1502;SCALEWAY SAS;37 RUE DE LA BARRE, 59000 LILLE;50,6385769;3,0566859
1284;COLLEGE LE TRION;RUE DU COLLEGE, 62830 SAMER;50,6384491;1,7503762
631025;LEFRANCOIS PERSONNEL;RUE D'ISBERGUES, 62120 AIRE SUR LA LYS;50,6383431;2,406047
57035;BECQ PATRICK LA CIVETTE;36 RUE DU BOURG, 62120 AIRE SUR LA LYS;50,6382214;2,397545
4293;LA CIVETTE - SNC SELEO;36 RUE DU BOURG, 62120 AIRE SUR LA LYS;50,6382214;2,397545
1173;R DE SAVEURS - M ET MME WOJTKOWIAK;20 GRAND PLACE, 62120 AIRE SUR LA LYS;50,6382022;2,3950087
3921;IVRESSE DES SENS;28 RUE DU BOURG, 62120 AIRE SUR LA LYS;50,6381454;2,3970277
56400;THOMAS MICHEL CAFE TABAC;5 LA PLACE, 62129 THEROUANNE;50,6379532;2,2566562
200879;MAISON D'ENFANTS LE REGAIN;6 PLACE DE L'EGLISE, 62380 DOHEM;50,6378621;2,1868488
4428;CARREFOUR CITY LILLE;55-63 RUE ESQUERMOISE, 59000 LILLE;50,6377575;3,0620654
2516;THE BOX - SAS ANNA;3 RUE ST ETIENNE, 59000 LILLE;50,6373694;3,0618306
1037;LE BOUDIN BAR - MR ERIC RUELLAN;6 - 8 PLACE MAURICE SCHUMANN, 59000 LILLE;50,6372895;3,0585507
4473;CHEZ LULU;19 RUE D'ARRAS, 62120 AIRE SUR LA LYS;50,6372231;2,3935282
4714;BRASSERIE DU PAYS FLAMAND;83 ROUTE DE LA GORGUE, 59660 MERVILLE;50,6371076;2,6619413
53000;GENDARMERIE;RUE DU PORTUGAL, 62120 AIRE SUR LA LYS;50,636977;2,4036265
14800;COMITES FETES GARE AIRE/LYS;15 BOULEVARD FOCH, 62120 AIRE SUR LA LYS;50,6368763;2,3970928
90000;AB INBEV FRANCE SAS;1 PLACE DE LA GARE, 59000 LILLE;50,6368148;3,069036
40500;COLLEGE F.MITTERRAND THEROUANNE;20 RUE DU MARAIS, 62129 THEROUANNE;50,6364513;2,2516508
190090;SAPEURS POMPIERS AIRE;RUE DES ALLIES, 62120 AIRE SUR LA LYS;50,6363182;2,3907817
841;CORA VILLENEUVE D ASCQ - FLM;18 RUE JULES GUESDE, 59491 VILLENEUVE D ASCQ;50,636174;3,1197136
2418;ATOUTIME - GAMM VERT AIRE SUR LA LYS 11;RUE DE L'AVENIR, 62120 AIRE SUR LA LYS;50,6356861;2,4140247
4518;CAP DES TERRITOIRES HAUTS DE FRANCE;64 RUE DE BOUVINES, 59000 LILLE;50,6354638;3,0884507
95133;LIBRE SERVICE BOISSONS M TOUCHART;76 RUE ALEXANDRE DETROY, 59650 VILLENEUVE D'ASCQ;50,6353202;3,1263617
4239;COMPTOIR DES COPAINS;12 RUE DES FOSSES, 59000 LILLE;50,634851;3,0632684
4608;SAS BOUCHERIE MACKE;AVENUE DE L'EUROPE, 62120 AIRE SUR LA LYS;50,6347011;2,4168582
200516;ALEFPA LILLE;201 RUE COLBERT, 59000 LILLE;50,6346902;3,0407135
4291;MONOPRIX EXPLOITATION;25 RUE DES TANNEURS, 59000 LILLE;50,634683;3,0653356
65849;BOUCHERIE AUX ENFANTS;3 RUE DES ECOLIERS, 62120 MAMETZ;50,634669;2,3208312
13950;LYCEE VAUBAN AIRE/LYS;1 RUE DE BRETAGNE, 62120 AIRE SUR LA LYS;50,6346067;2,4067243
13951;LYCEE VAUBAN AIRE/LYS SECTION HOTELIERE;1 RUE DE BRETAGNE, 62120 AIRE SUR LA LYS;50,6346067;2,4067243
451741;MARONGIN JEAN CLAUDE;12 PLACE LEON GUILLEMIN, 62120 AIRE SUR LA LYS;50,6344678;2,4039926
4700;CAP DES TERRITOIRES HAUTS DE FRANCE;11 RUE DE TOUL, 59000 LILLE;50,6344132;3,0457437
451859;OSA BASKET;RUE DE BRETAGNE, 62120 AIRE SUR LA LYS;50,6338008;2,4088575
201146;DEPARTEMENT DU NORD;51 RUE GUSTAVE DELORY, 59000 LILLE;50,6335986;3,0728015
4554;LA FALUCHE;39 RUE DU PORT, 590000 LILLE;50,6335526;3,0444116
4323;BISTROT TAO SASU;126 RUE DU MOLINEL, 59000 LILLE;50,6332281;3,0648715
1606;EURALYS - JDEA;123 RUE DE BETHUNE, 59253 LA GORGUE;50,6331672;2,7034091
542784;FAMILLE COPPIN FRANCOIS;156 ALLEE DES CHENES, 62152 NEUFCHATEL HARDELOT;50,6326184;1,6169834
201145;DEPARTEMENT DU NORD;2 BIS RUE JACQUEMARS GIELEE, 59000 LILLE;50,632609;3,0576402
2631;RESTAURANT ROQUETTE;RUE DE LA HAUTE LOGE, 62136 LESTREM;50,6324658;2,6814331
4458;LA CAVE DE WILLEMS;46 RUE LOUIS CLERMONT, 59780 WILLEMS;50,6322927;3,249013
2277;DEPARTEMENT DU NORD;106 RUE PIERRE LEGRAND, 59000 LILLE;50,6321479;3,0887923
3981;LA GARDERIE BAR;13 RUE PHILIPPE LAURENT ROLAND, 59000 LILLE;50,6320823;3,042115
3273;VOIES NAVIGABLES DE FRANCE;37 RUE DU PLAT, 59000 LILLE;50,6317908;3,0651105
2999;COMPTOIRS DE L'EST;14 RUE LEON GAMBETTA, 59800 LILLE;50,6313877;3,0592207
4644;CAP DES TERRITOIRES HAUTS DE FRANCE;31 RUE JULES GUESDE, 59260 HELLEMMES LILLE;50,6312184;3,1106898
4137;SAS HOTEL DU PARC - HEBERGEMENT;111 AVENUE FRANCOIS 1ER, 62152 NEUFCHATEL HARDELOT;50,631133;1,5980976
4498;CAP DES TERRITOIRES HAUTS DE FRANCE;2 BOULEVARD DES CITES UNIES, 59000 LILLE;50,6310587;3,0789032
3750;CAP DES TERRITOIRES HAUTS DE FRANCE;70 RUE SAINT SAUVEUR, 59000 LILLE;50,6308011;3,0721486
4408;LA CREPERIE DE SEBASTO;143 RUE DE SOLFERINO, 59000 LILLE;50,6298652;3,0576124
4744;AUX EPHERITES;17 RUE NICOLAS LEBLANC, 59000 LILLE;50,6297058;3,061448
3598;APPART'CITY;19 RUE BERTHE MORISOT, 59000 LILLE;50,6291497;3,0812925
80109;BRASSERIE KAPITTEL FRANCE;130 BOULEVARD DE LA LIBERTÉ, 59000 LILLE;50,6287093;3,0669131
300324;ASSURANCES PILLIOT;RUE DE WITTERNESSE, 62120 AIRE SUR LA LYS;50,6284268;2,3814323
60613;PILLIOT JACQUES;RUE DE WITTERNESSE, 62120 AIRE SUR LA LYS;50,6284268;2,3814323
1718;EPDSAE M.E.F. METROPOLE LILLE;37 RUE DE TURENNE, 59000 LILLE;50,6281796;3,0379683
4643;CAP DES TERRITOIRES HAUTS DE FRANCE;153 RUE ROGER SALENGRO, 59260 HELLEMMES LILLE;50,6277879;3,1075411
1721;EPDSAE M.E.F. METROPOLE LILLE;152 RUE ROGER SALENGRO, 59260 HELLEMMES LILLE;50,6276146;3,1075595
2071;EPDSAE M.E.F. METROPOLE LILLE;152 A RUE ROGER SALENGRO, 59260 HELLEMMES LILLE;50,6274599;3,108156
3809;CAP DES TERRITOIRES HAUTS DE FRANCE;MAIRIE DE HELLEMMES, 59260 HELLEMMES LILLE;50,6270877;3,1090277
3811;CAP DES TERRITOIRES HAUTS DE FRANCE;MAIRIE DE HELLEMMES, 59260 HELLEMMES LILLE;50,6270877;3,1090277
1605;L'ADRESS;43 RUE DES POSTES, 59000 LILLE;50,6269439;3,0571388
99610;B.C.D. EURL;27 PLACE DE LA RÉPUBLIQUE, 59650 VILLENEUVE D'ASCQ;50,6267263;3,1493897
3541;CIAO RAGAZZI;4 PLACE CORMONTAIGNE, 59000 LILLE;50,6266817;3,0403436
3015;SWEET FLAMINGO;MUSEE HISTOIRE, 59000 LILLE;50,6266587;3,0670195
4519;CAP DES TERRITOIRES HAUTS DE FRANCE;15 RUE LITTRE, 59000 LILLE;50,62586;3,0549442
3354;LE BASILIC;286 BIS RUE SOLFERINO, 59000 LILLE;50,6257442;3,064973
2029;EPDSAE M.E.F. METROPOLE LILLE;95 RUE D'ESQUERMES, 59000 LILLE;50,6254239;3,0449533
201248;EPDSAE SAVA LILLE;95 RUE D'ESQUERMES, 59000 LILLE;50,6254239;3,0449533
1457;LA POPOTE;9 RUE DES SARRAZINS, 59000 LILLE;50,6253203;3,0488936
1431;LA PLAZZA;155 RUE JEAN JAURES, 62330 ISBERGUES;50,6253103;2,4490157
4575;LE CHAT QUI RIT;56 RUE DES SARRAZINS, 59000 LILLE;50,625161;3,0486395
4571;ASSOCIATION FLONFLONS;70 RUE DES SARRAZINS, 59000 LILLE;50,6249618;3,0481671
4572;ASSOCIATION FLONFLONS;70 RUE DES SARRAZINS, 59000 LILLE;50,6249618;3,0481671
2013;EPDSAE M.E.F. METROPOLE LILLE;318 RUE SOLFERINO, 59000 LILLE;50,624876;3,0666167
2260;COLLEGE PAYS DE L'ALLOEU;22 AVENUE HENRI PUCHOIS, 62840 LAVENTIE;50,6246363;2,7701115
1581;ESTA-MINET;15 PLACE DU GENERAL DE GAULLE, 62350 ST VENANT;50,6240359;2,5497835
3988;LA CASAWAZ;14 RUE D'ARCOLE, 59000 LILLE;50,6235762;3,0494437
3933;LE SAINT VINCENT SEQUEDIN;1 RUE CARNOT, 59320 SEQUEDIN;50,6233822;2,9872787
3352;ALLO PIZZA - EIRL VENDAMME;29 RUE DE PARIS, 62350 ST VENANT;50,622679;2,547971
1993;EPDSAE M.E.F. METROPOLE LILLE;93 RUE D ESQUERMES, 59000 LILLE;50,6224566;3,0401735
1720;EPDSAE M.E.F. METROPOLE LILLE;93 RUE D'ESQUERMES, 59000 LILLE;50,6224566;3,0401735
2096;EPDSAE M.E.F. METROPOLE LILLE;93 RUE D'ESQUERMES, 59000 LILLE;50,6224566;3,0401735
200507;EPDSAE M.E.F. METROPOLE LILLE;93 RUE D'ESQUERMES, 59000 LILLE;50,6224566;3,0401735
200969;INTERMARCHE LAMBRES LES AIRE;ROUTE NATIONALE 43, 62120 LAMBRES;50,6213976;2,3938964
1235;LE FLANDRE - MR HU;70 RUE DE LOOS, 59000 LILLE;50,6211903;3,0355717
7704;EPC LES PASSERELLES - LA SOURCE;206 RUE DE GUARBECQUE BP 34, 62350 ST VENANT;50,6211492;2,5207512
3727;CAP DES TERRITOIRES HAUTS DE FRANCE;3 RUE JEAN PERRIN, 59000 LILLE;50,6210051;3,084486
4071;MECHWIALEP SARL;143 RUE JULES GUESDE, 59000 LILLE;50,6207981;3,0516151
4699;CAP DES TERRITOIRES HAUTS DE FRANCE;108 RUE DES MEUNIERS, 59000 LILLE;50,6204556;3,0591216
60571;DETAM SARL;33 BIS RUE ARTHUR LAMENDIN, 62330 ISBERGUES;50,6202051;2,4586023
201246;CENTRE HOSP. REG. UNIVERS. DE LILLE;41 RUE VAN HENDE, 59000 LILLE;50,6201275;3,0438342
200586;POLE PETITE ENFANCE METROPOLE LILLOISE;29 BOULEVARD DE METZ, 59000 LILLE;50,6194278;3,0419485
4415;EPDSAE M.E.F. METROPOLE LILLE;59 BOULEVARD DE METZ, 59000 LILLE;50,6191565;3,0414388
4658;LA COMPAGNIE DU TIRE LAINE;50 RUE DE THUMESNIL, 59000 LILLE;50,6188396;3,0668977
4117;BOUCHERIE THOMAS;15 RUE ROGER SALENGRO, 62330 ISBERGUES;50,6184995;2,4733589
4525;LE BAVAROIS/RJ 21/07/25 (OBSERV 01/2026);CENTRE COMMERCIAL V2, 59650 VILLENEUVE D ASCQ;50,6175566;3,1297037
4376;FRITERIE CHEZ FLO;5 TER RUE EMILE BASLY, 62330 ISBERGUES;50,6174546;2,4688156
831;THYSSENKRUPP ELECTRICAL STEEL UGO;RUE PIERRE LOTI, 62330 ISBERGUES;50,6152596;2,4796176
4196;EURL LE PEP'S;118 RUE DU MARECHAL FOCH, 59120 LOOS;50,6147501;3,0136151
4570;ASSOCIATION FLONFLONS;84 RUE MARQUILLIES, 59000 LILLE;50,6147386;3,0532847
2074;EPDSAE M.E.F. METROPOLE LILLE;1 RUE GEORGES POTIÉ, 59120 LOOS;50,6143495;3,0080015
3763;ETS BERNARD LEGILLON;20 RUE DE LA BOUCHAUDE, 62840 LAVENTIE;50,6140139;2,7778229
4534;CAP DES TERRITOIRES HAUTS DE FRANCE;27 RUE PAUL KIMPE, 59260 LEZENNES;50,613838;3,1094826
4725;RJ EVENTS ETRIER DE PARIS;22 RUE DE LA GARE, 62330 MOLINGHEM;50,6137046;2,4624443
2218;EHPAD LES ORCHIDEES;57 RUE LEON BLUM, 62330 ISBERGUES;50,6135771;2,4708201
2303;HOTEL DU DEPARTEMENT;16 RUE D'ENGLOS, 59320 HAUBOURDIN;50,6131591;2,9722117
200837;CENTRE HOSPITALIER LOOS HAUBOURDIN;29 RUE HENRI BARBUSSE, 59320 HAUBOURDIN;50,6128205;2,9870414
4270;CARREFOUR CONTACT LE MAISNIL;20 RUE DU HAUT QUESNOY, 59134 LE MAISNIL;50,6126507;2,8827277
201125;CLINIQUE DES 4 CANTONS;AVENUE PAUL LANGEVIN, 59650 VILLENEUVE D'ASCQ;50,6125889;3,139155
451201;ROCHE GERARD;21 RUE BASSE BOULOGNE, 62145 ENGUINEGATTE;50,6118064;2,2858948
4186;APE LE PETIT RUCHER PASTEUR;205 RUE JOSEPH DUPONCHEL, 62330 ISBERGUES;50,6110768;2,4571699
450318;DEBOMY STEPHANE;5 RUE DES CHAMPS, 62145 ENGUINEGATTE;50,6104971;2,2666146
4617;VITALREST EHPAD LA VERDERIE;40 RUE PASTEUR, 59320 HAUBOURDIN;50,6103478;2,9904525
450735;DEBOMY SERGE;28 RUE DE THEROUANNE, 62145 ENGUINEGATTE;50,6097438;2,2699985
62704;BETREMIEUX GERARD;21 RUE DENIS CORDONNIER, 59120 LOOS;50,6096992;3,00842
98600;BRASSERIE LAMBELIN;22 CHEMIN DES MARGUERITOIS, 59155 FACHES THUMESNIL;50,6095951;3,0672238
4660;LE BISTROT DE TRESSIN;1 ROUTE NATIONALE, 59152 TRESSIN;50,60957;3,1800839
1390;BRASSERIE MOULINS D'ASCQ SARL;270 RUE DES FUSILLES, 59650 VILLENEUVE D'ASCQ;50,6093776;3,1645342
4720;ASS AMICALE DU PERSONNEL COMMUNAL;12B RUE EDMOND MILLE, 62330 ISBERGUES;50,6092649;2,4645397
4705;VINTAGE KITCHEN - EMBLA;2 RUE DU PAS, 59000 LILLE;50,6092342;3,2052759
201225;EPDSAE IRPA RONCHIN;PLACE DE L'EPEE, 59790 RONCHIN;50,6091854;3,0865637
1439;EHPAD LES HAUTS D'AMANDI;63 ROUTE D'ARRAS, 59155 FACHES THUMESNIL;50,6085302;3,0612299
2912;EPDSAE - IME LA ROSERAIE;RUE LOUIS BRAILLE, 59790 RONCHIN;50,6084704;3,0928048
201190;EPDSAE SIEGE;212 RUE LOUIS BRAILLE, 59790 RONCHIN;50,6084607;3,0928301
851312;MR TIRMARCHELA TULIPE D OR;2 RUE DU BEL AIR, 59790 RONCHIN;50,6082345;3,089715
2273;FRANCAS ECOLE BILLAU BERGUETTE;7 RUE DES ECOLES, 62330 BERGUETTE;50,6068213;2,4695956
3798;CAP DES TERRITOIRES HAUTS DE FRANCE;155, RUE ROGER SALENGRO, 59000 LILLE;50,604299;3,094235
630413;BRASSERIE DES 3 CLOCHERS;1059 RUE DE DERRIERE, 62136 LESTREM;50,6034026;2,6624024
543750;GAET COFFEE BAR RAOUL;47 RUE DE ST MARTIN, 62500 ST OMER;50,6029691;2,0982677
3549;ASSO JEUNE FRANCE GUARBECQUE;RUE DU PETIT CARLUY, 62330 GUARBECQUE;50,6010791;2,4851105
2137;EPDSAE MEF DOUAISIS - SAMNA;452 AVENUE JEAN JAURES, 59790 RONCHIN;50,6005655;3,08014
63336;DELASSUS DANIEL;54 RUE DE LAMBRES, 62120 LINGHEM;50,5987837;2,3768403
59400;FRAMMERY SYLVAIN PARTICULIER;3 PLACE VERTE, 62120 LINGHEM;50,5987726;2,3758161
4327;OPA BRASSERIE;1 RUE DES PEUPLIERS, 59810 LESQUIN;50,596066;3,1305093
451489;STYLE ' DANCE;12 RUE DE LILLETTE, 62120 NORRENT FONTES;50,5953309;2,4159609
4176;ASSOCIATION FASO BARA;50 RUE DE L'EUROPE, 59000 LILLE;50,595262;3,065392
1644;WAZEMMES L'ACCORDEON;50 RUE DE L'EUROPE, 59000 LILLE;50,595262;3,065392
305518;VERREABIERE.COM STE HACADE;29 RUE DU PILLOY, 59211 SANTES;50,593941;2,9570416
4748;LA CHAISE AU PLAFOND;2 RUE VINCENT VAN GOGH, 59810 LESQUIN;50,5937143;3,1211494
4019;LA FERME AUX FLEURS;2540 RUE DELALLEAU, 62350 ROBECQ;50,5932537;2,5463582
853015;DUTHILLY BERNARD;43 RUE DU MARECHAL FOCH, 59211 SANTES;50,59261;2,9600387
450747;LELONG SEVERINE;32 RUE PASTEUR, 62120 NORRENT FONTES;50,592064;2,4093911
4707;CAP DES TERRITOIRES HAUTS DE FRANCE;RUE DE LA GARE, 59211 SANTES;50,5920345;2,9619976
15100;FOOTBALL CLUB D'ESTREE BLANCHE;19 RUE DE L'EGLISE, 62145 ESTREE BLANCHE;50,5918078;2,3229887
756;CORA WATTIGNIES - WAM;RUE PASTEUR, 59139 WATTIGNIES;50,5913635;3,0621589
99100;MORIEUX HINGES;251 RUE CHEMIN VERT, 62232 HINGES;50,5900825;2,6400121
630405;BRASSERIE DUBOIS;83 ROUTE NATIONALE, 62120 NORRENT FONTES;50,5898526;2,4057481
4465;CAP DES TERRITOIRES HAUTS DE FRANCE;28 BIS RUE VICTOR HUGO, 59810 LESQUIN;50,589443;3,1070456
55691;DUCROCQ CHRISTELLE;780 CHAUSSEE BRUNEHAUT, 62145 ESTREE BLANCHE;50,5893348;2,3265753
3994;LE SAINT VINCENT LESQUIN;55 RUE PASTEUR, 59810 LESQUIN;50,5876585;3,1052154
1360;GROUPE HOSPITALIER SECLIN CARVIN;5 RUE HONORE DE BALZAC, 59139 WATTIGNIES;50,5857709;3,0405334
200581;EHPAD SAINT CAMILLE LESQUIN;72 RUE JEAN JAURES, 59810 LESQUIN;50,585224;3,1042992
4746;COLLEGE BERNARD CHOCHOY;44 ROUTE DEPARTEMENTALE 943, 62120 NORRENT FONTES;50,5846069;2,4073193
2094;EPDSAE M.E.F. METROPOLE LILLE;18 RUE DE L'YSER, 59139 WATTIGNIES;50,5807256;3,0357249
958;AUCHAN HYPERMARCHE SAS;ROUTE DE VENDEVILLE, 59155 FACHES THUMESNIL;50,5806814;3,0865295
2007;EPDSAE M.E.F. METROPOLE LILLE;174 RUE DU GENERAL DE GAULLE, 59139 WATTIGNIES;50,579201;3,049668
3858;LA PETITE BAVIERE;2 AVENUE DE CAMBRAI, 62176 CAMIERS;50,575674;1,580519
3425;LE COMPTOIR DE LA MER;323 BOULEVARD DE STE CECILE, 62176 STE CECILE;50,575229;1,580744
2257;VANDENBULCKE SAS;RUE DE LA CROIX, 59134 HERLIES;50,5740639;2,853237
3816;ECOLE SADI CARNOT RPI 135;9 RUE DE LA PLACE, 62120 RELY;50,5734245;2,3597872
2158;HOTEL ERLYN - LE CLOS DES CEDRES;64 RUE DU VIEUX MOULIN, 62176 CAMIERS;50,5730675;1,6134117
450846;MAIRIE DE ST HILAIRE COTTES;123 RUE DE L EGLISE, 62120 ST HILAIRE COTTES;50,5726995;2,4159806
450554;COMITE DES FETES ST HILAIRE COTTES;3 RUE DE L'EGLISE, 62120 ST HILAIRE COTTES;50,5723764;2,4156223
80257;BRASSERIE DUPONT;RUE BASSE 5, 7904 TOURPES ( BELGIQUE );50,5721092;3,6510699
3523;ALLES (FOIRE A L'AIL);RUE VICTOR GENEL, 62400 LOCON;50,5718467;2,6618812
451775;DANEL DOMINIQUE;1741 RUE PRINCIPALE, 62120 ST HILAIRE COTTES;50,5707379;2,4217807
450243;DELATTRE DANY;57 RUE PRINCIPALE, 62120 ST HILAIRE COTTES;50,5707379;2,4217807
451770;DEFEBVIN NICOLAS;71 BIS RUE PRINCIPALE, 62120 ST HILAIRE COTTES;50,5707379;2,4217807
451282;APE LES Z’ÉCOLIERS DE ST HILAIRE COTTES;36 RUE D'HESDIN, 62120 ST HILAIRE COTTES;50,570016;2,4074143
4497;COEUR DE LYS;276 RUE DE BELLERIVE, 62920 GONNEHEM;50,5694415;2,5832265
4531;LE WEEK-END;17 RUE JEAN JAURES, 59175 TEMPLEMARS;50,5683165;3,056298
2742;ATOUTIME - GAMM VERT HUCQUELIERS 162;2 RUE DE L'EGLISE, 62650 HUCQUELIERS;50,5678634;1,9048089
